DHSCLUST,Wealth_Index
1054,0.175036
1055,-0.8432825000000002
1056,-0.8667516666666667
1057,0.30295545454545453
1058,-0.12855642857142857
1059,-0.5995986956521739
1060,1.742794
1061,0.5331148275862069
1062,0.34388391304347826
1063,-0.6977936363636363
1064,1.0958422222222222
1065,0.6754363157894737
1066,0.8779582352941177
1067,-0.48827909090909094
1068,0.5912865217391304
1069,0.028309200000000003
1070,-0.5992416666666667
1071,0.12553739130434782
1072,-0.172205
1073,-0.4755317391304348
1074,-0.24250434782608696
1075,-0.7133609090909091
1076,-0.26560904761904763
1077,0.4579719230769231
1078,0.6436028571428571
1079,-0.6270543478260869
1080,0.8024855555555556
1081,1.280307619047619
1082,0.022848499999999994
1083,-1.206285625
1084,1.061038
1085,-0.02711
1086,0.1411961111111111
1087,0.1556627777777778
1088,-0.8600115625
1089,-0.8067282926829268
1090,-0.9137748484848485
1091,0.5193755999999999
1092,-0.40299653846153843
1093,-0.3647243478260869
1094,-0.16163333333333332
1095,-0.7373847368421053
1096,-1.1511844444444446
1097,0.2807064285714286
1098,-0.39573827586206894
1099,-0.70911
1100,0.16028583333333332
1101,0.031451363636363645
1102,-0.18303153846153847
1103,0.42897759999999996
1104,-0.8510747999999999
1105,-0.5872745833333334
1106,-0.13742307692307693
1107,-0.5463391304347825
1108,-0.6603746428571429
1109,0.12874115384615384
1110,-0.5683225925925925
1111,-0.6322996
1112,-0.47611291666666666
1113,-0.1544846666666667
1114,-0.2792411111111111
1115,-0.019051538461538474
1116,0.48536137931034484
1117,0.03409807692307693
1118,-0.5554107407407408
1119,-0.12989321428571426
1120,-1.0256051851851853
1121,0.02550538461538461
1122,-0.3780315151515152
1123,-0.03387185185185185
1124,-0.08789576923076922
1125,-0.597155
1126,-0.5302
1127,0.08775178571428573
1128,-0.37310851851851856
1129,-0.5155214285714286
1130,-0.2369675
1131,-0.3962368
1132,-1.05668
1133,-0.3028485185185185
1134,0.24851421052631575
1135,-1.0383746153846154
1136,0.9741515384615383
1137,0.22204045454545457
1138,0.42170875
1139,-0.47871318181818184
1140,1.3529491666666666
1141,0.49319681818181815
1142,0.5316568181818182
1143,0.08946857142857143
1144,0.5184942307692307
1145,0.04832851851851853
1146,-0.4203948275862069
1147,0.8493626086956523
1148,0.18119333333333332
1149,-0.29233375
1150,0.39609580645161285
1151,-0.4768227586206896
1152,-0.1392173076923077
1153,0.44641173913043475
1154,-0.031627599999999985
1155,-0.18276074074074075
1156,1.226165
1157,-0.18914967741935484
1158,-0.3034966666666667
1159,-0.20583526315789474
1160,-0.4588934615384615
1161,-0.8462260869565218
1162,0.4907126923076923
1163,-0.0524624
1164,-0.3311925
1165,0.032255199999999984
1166,-0.19816749999999997
1167,-0.7541216
1168,-0.48571521739130435
1169,-1.3733668965517243
1170,-1.8756937037037036
1171,-0.5597389285714286
1172,-1.59293
1173,-2.081014
1174,-0.5845137037037037
1175,-1.5765404166666668
1176,-1.9436714814814815
1177,-0.021855714285714263
1178,-1.8777134615384614
1179,-2.179027272727273
1180,-0.6364127586206897
1181,-0.44720750000000004
1182,-0.880741
1183,0.27093625000000005
1184,-0.5429221875
1185,-0.7014933333333333
1186,-0.43994999999999995
1187,-0.6194955555555555
1188,-0.6973640625
1189,0.12103959999999998
1190,-0.3023441379310345
1191,-0.5724763636363637
1192,1.0838269999999999
1193,0.692012380952381
1194,-0.35191055555555556
1195,-0.07382809523809525
1196,0.16269045454545453
1197,-0.44419454545454545
1198,-0.40840863636363633
1199,0.09854550000000001
1200,0.5872571428571429
1201,-1.1014768
1202,-0.4806417391304348
1203,0.651183448275862
1204,0.1781346153846154
1205,-1.0158004545454544
1206,-0.3763530434782609
1207,-1.566444375
1208,-0.9788636
1209,-0.2955083333333333
1210,-0.64380375
1211,-0.7977200000000001
1212,-0.6748746666666666
1213,-0.5796996428571429
1214,-2.1463614285714288
1215,-0.5035313793103448
1216,-0.8388937931034482
1217,-2.3688562962962965
1218,-0.53221
1219,-0.4723777777777778
1220,-1.0578989285714286
1221,-0.055864444444444446
1222,-1.1134267857142857
1223,-1.1661332142857144
1224,0.20208049999999997
1225,-0.02976
1226,-0.08112680000000001
1227,0.2954230769230769
1228,-0.40850346153846157
1229,-1.1307905
1230,0.40307000000000004
1231,0.11885826086956522
1232,0.4475907407407408
1233,1.3850136363636363
1234,-0.389602
1235,-0.5541882142857143
1236,0.0885975
1237,-0.276955
1238,0.3359048148148148
1239,-0.3781284615384616
1240,-0.023783571428571435
1241,-0.4135783333333333
1242,-1.177103043478261
1243,-0.18306559999999997
1244,-1.5716923076923075
1245,-0.4375233333333333
1246,-0.5847228
1247,0.9557042857142858
