DHSCLUST,Total_Road_Length,Main_Roads_Length,Secondary_Roads_Length,Local_Roads_Length,Tracks_Length,Total_Bldg_Count,Bldg_residential_Count,Bldg_commercial_Count,Bldg_industrial_Count,Bldg_school_Count,Bldg_hospital_Count,Total_Bldg_Area,Total_POI_Count,POI_bank_Count,POI_hotel_Count,POI_fast_food_Count,POI_convenience_Count,POI_school_Count,POI_hospital_Count
662,56.9256634931195,0.0,6.978844566415279,46.63992225117395,3.306896675530261,58,0,0,0,0,0,18552.843448066385,4,0,0,0,0,0,0
663,187.10649327817023,10.70399041567498,53.744638348688184,120.37081700288728,1.9245195161327149,322,0,0,0,0,0,159651.447353438,53,0,2,0,39,5,0
664,70.72015422030728,11.9635784484009,13.881217501294714,40.240549453604295,4.1305820230843775,2943,0,0,0,0,0,264687.29326224444,16,2,0,2,2,0,0
665,70.10440020605881,23.543154312686088,1.3514632404724916,40.94046360233076,2.6281271429118087,5565,0,0,0,0,0,550919.1411832806,58,7,1,6,5,1,1
666,17.901464867659936,0.0,8.557751331535732,9.241325385321554,0.0,17,0,0,0,0,0,8341.783653083383,1,0,0,0,0,0,0
667,35.816310690031806,0.0,14.276654547961785,18.68627248600645,2.366696337884776,3940,0,0,0,0,0,269085.0468578733,14,0,2,1,1,0,0
668,96.11634433950027,4.639532892723837,9.984530170707382,79.66733915552683,1.096373144320534,1368,0,0,0,0,0,191520.33862833242,132,1,9,18,4,10,0
669,43.07350424357294,0.2176002051994088,8.758999926013017,31.574201948823415,0.5659847666307728,4026,0,0,0,0,0,373162.3506784308,14,0,1,0,2,3,0
670,164.46424652441897,14.94627361884362,22.492387068730043,121.64566634613072,3.141093179472248,1837,0,0,0,0,0,350228.4039436062,48,2,1,1,5,7,0
671,90.21115034285963,12.558331888445927,28.32234746285617,22.16585081103932,5.778421798424735,438,0,0,0,0,0,32692.262705103552,3,0,0,0,0,0,0
672,57.96095889867212,0.0,24.517222105032634,29.99432377778892,3.2662000700286877,49,0,0,0,0,0,7084.338885138617,1,0,0,0,0,1,0
673,60.20305672692565,0.0,15.178062119821355,36.44871334051234,6.984300844094684,762,0,0,0,0,0,84688.11571161087,20,0,0,0,10,4,0
674,130.6160494592196,1.143784787101722,18.078035411571086,106.18910206504655,3.9879001694335834,1636,0,0,0,0,0,220162.056712245,28,0,1,0,11,3,0
675,189.12955310888412,3.6436401595575334,19.951963317125053,156.51998889651546,4.7224371626731,2730,0,0,0,0,0,397618.0624533057,74,0,2,2,20,8,0
676,174.10522476665793,6.193815667202549,14.708687483143613,142.6278623344571,1.157762357071813,5912,0,0,0,0,0,773484.183262256,79,2,0,7,13,3,1
677,264.56129468396614,7.699089016538173,23.818625241597065,219.54404843440028,0.6132136266532512,14526,0,0,0,0,0,1775388.834757564,271,17,1,24,29,11,1
678,332.363599886394,17.096675920084937,60.67761390431036,236.9255879429563,12.514089736369524,4511,0,0,0,0,0,743550.2842292126,222,10,2,9,25,6,2
679,309.5664442964559,11.279581592746883,27.689250742430048,254.4396663172683,1.867057336596268,12760,0,0,0,0,0,2256630.401427555,856,30,1,99,209,9,1
680,220.32185210358614,7.512808508563166,17.890857966356908,182.0770289751602,0.7647352113824692,9030,0,0,0,0,0,1300539.941094874,181,9,0,13,26,10,1
681,203.48038715925603,10.478463225809568,13.28474057675327,173.67404217209767,1.3333024634653359,3056,0,0,0,0,0,634312.9269182631,196,2,5,13,23,5,0
682,208.52752715106496,5.800319411360423,12.887909427692884,176.62572704756613,8.692347330554131,30000,0,0,0,0,0,2038506.037128608,94,4,0,10,13,6,1
683,76.06459622716382,4.04240326445623,14.333352648818956,53.948687934872645,1.70928849720961,1095,0,0,0,0,0,179447.13378408307,53,2,1,1,5,0,1
684,301.32528277815624,11.67395882383934,31.477839514838234,242.45427296235425,1.8857127927744253,13488,0,0,0,0,0,2171197.161393459,790,31,1,89,180,9,0
685,304.65052313111255,15.651554998154976,58.86083683726765,214.45013646169159,12.047639953270728,4029,0,0,0,0,0,660066.8125976194,184,9,2,5,22,4,2
686,127.48050254403196,20.553213319919333,29.447036674759204,71.87069221662021,4.994699153642669,3578,0,0,0,0,0,325951.4612104939,7,0,0,0,0,1,0
687,130.36128591341063,10.311274193498365,26.486893854066302,62.538651115127195,30.586957172764844,9636,0,0,0,0,0,707486.4414077089,36,0,0,1,4,0,0
688,71.8230842369648,0.0,31.793238770786935,30.1172334440908,9.57134995793617,306,0,0,0,0,0,46956.50547222802,8,0,0,0,0,2,0
689,105.9158656919772,5.939340762699023,14.888938170493711,81.78294324832524,2.6524310940957285,9327,0,0,0,0,0,1166569.6214443669,92,4,7,1,4,3,0
690,219.81259567465867,12.376427638043126,27.648398273947205,146.16895632042358,30.37227043343942,16632,0,0,0,0,0,1767114.9124216158,94,4,7,1,3,2,0
691,62.462088536527325,10.860310398769302,3.8493469942213205,29.85414252988381,17.863869434454948,2670,0,0,0,0,0,184097.11229400575,6,0,0,0,0,0,0
692,115.24372401353702,0.0,42.1068199040811,66.88953806559945,5.615592836657399,6311,0,0,0,0,0,526236.969508249,22,0,0,1,3,2,1
693,154.29551966277657,9.040955104282778,29.668486054148097,102.16879876915738,10.687006895635404,13548,0,0,0,0,0,982079.0548230358,26,0,0,0,1,1,1
694,99.44708758314167,10.516744488496549,23.75185704817141,57.597249047926276,7.5285019508953885,3281,0,0,0,0,0,244544.32131523054,2,0,0,0,0,0,0
695,79.36782393101099,3.517503713314926,15.100513942661339,55.90291898806886,2.7562069605954225,7346,0,0,0,0,0,764452.8104170022,68,2,3,2,6,0,1
696,213.09599822707207,18.23622610441297,33.728861519554414,151.2758506362279,9.00050999147745,9391,0,0,0,0,0,1036225.4836111572,57,1,1,4,3,2,0
697,34.08204134718125,12.503130597418117,10.923351373157548,7.9562162871950095,2.680900334241106,76,0,0,0,0,0,6692.21410965965,2,0,0,0,0,0,0
698,39.002226505465195,0.0,13.647240681856848,23.495477330186542,1.8595084934218018,176,0,0,0,0,0,31574.944532196638,5,0,0,0,0,0,0
699,154.48093059755658,9.29739932122147,18.176600735583065,63.733273626458406,63.161502489323404,24001,0,0,0,0,0,1082347.7618162404,21,1,1,0,1,0,0
700,61.71254073460853,8.527044555385121,0.0,51.577238503444825,1.4181899788618848,250,0,0,0,0,0,44071.595371161675,3,0,0,0,0,0,1
701,51.078849341277476,12.276030007238333,14.535524837140043,11.626316436151559,12.55490545563932,247,0,0,0,0,0,29458.396078783553,4,0,0,0,0,1,0
702,177.02080975354212,10.835704809658699,29.0407264422433,125.5533405502108,10.610489435940728,2009,0,0,0,0,0,291833.2215659102,51,0,0,2,4,0,0
703,116.42464177809003,4.823229651205828,21.844694067301315,73.83952231138583,15.572903526809872,2211,0,0,0,0,0,216312.6043386456,45,0,0,2,4,0,0
704,95.15127336449744,7.409977798626896,16.773367153107667,57.79295878837815,12.948523235604235,5368,0,0,0,0,0,516336.5492141994,21,2,3,1,4,0,1
705,132.43371654498276,12.317229624900087,18.709891366730293,86.93822289947097,14.374581078639228,317,0,0,0,0,0,73677.45249708563,23,2,1,0,1,0,0
706,18.461413830673607,0.0,13.009531129553645,5.322107019735613,0.12977568138434661,80,0,0,0,0,0,5921.139256929078,0,0,0,0,0,0,0
707,124.8556278356376,6.554902389522097,19.193666831172756,97.68560966602222,0.7479827773389889,1320,0,0,0,0,0,306547.52143881,153,11,9,7,30,1,0
708,330.4254722085552,16.629637849244563,56.16436474638953,244.86369066929305,11.057644127135246,1884,0,0,0,0,0,484342.6499591517,192,11,11,8,33,1,0
709,104.50638554850005,0.0,15.694363323525081,67.20099953897218,21.266918265210023,3019,0,0,0,0,0,229171.71156698483,17,0,0,1,4,0,0
710,122.76762533840568,18.251239453072245,9.678960436313217,80.95250422944474,13.25880678570193,681,0,0,0,0,0,120468.43376008933,5,0,0,0,0,1,0
711,63.01978355515429,0.0,13.219170466368082,42.064720513158704,7.735892575627495,144,0,0,0,0,0,15084.801544389951,5,0,0,0,0,0,0
712,41.54580342216698,0.0,5.547164626699992,26.84594772038073,9.15269107508626,243,0,0,0,0,0,28636.626113143146,6,0,0,0,0,0,0
713,362.2590441418847,2.6986698516438836,82.6544694247624,253.3126737617728,13.00148703348011,17065,0,0,0,0,0,2091533.3714378332,670,53,34,42,25,9,0
714,50.55286210761158,3.1036864313974735,4.003287160741305,43.17105386132637,0.09756994028123372,510,0,0,0,0,0,126883.51430162997,5,0,0,0,1,0,0
715,176.27996598179737,0.0,45.246050091676835,96.49115051913559,33.93987588777728,461,0,0,0,0,0,43974.87432642878,0,0,0,0,0,0,0
716,38.88951551636258,6.566761683994181,5.141948712307265,26.98023067079584,0.0,443,0,0,0,0,0,84572.54307473917,48,1,1,5,3,0,0
717,162.8581970324635,15.135583067939784,21.007560153496573,119.28892273815943,6.621698404006593,879,0,0,0,0,0,147146.75741533254,14,1,0,0,0,3,0
718,126.942409141523,11.083356342374726,6.562305249058909,91.17843304434264,17.41579512531461,344,0,0,0,0,0,52315.70689201005,13,1,0,0,1,2,0
719,133.00400808944863,0.0,35.091237965069546,90.567231222696,1.2085609555047385,10858,0,0,0,0,0,1254142.9849081086,501,37,22,37,18,6,0
720,37.09789422527041,0.0,9.73189703546215,26.341560658019628,1.024436531788626,245,0,0,0,0,0,29941.201991360384,2,0,1,0,1,0,0
721,201.1545565023812,13.009049470608252,58.218329145684045,118.33553014312388,8.111454996502488,6899,0,0,0,0,0,944209.7083206349,217,25,18,15,4,3,0
722,35.393625557565144,15.202587162042532,0.0,13.408818153425498,6.380887014799678,879,0,0,0,0,0,37171.35495376261,2,0,0,0,0,1,0
723,22.37843261517696,13.147739776100284,0.0,7.775442310646587,1.4552505284300918,841,0,0,0,0,0,51014.39297789536,1,0,0,0,0,0,0
724,63.79693390584255,14.313487748732742,3.5819234823292363,32.27711391922638,12.999671411432113,3315,0,0,0,0,0,183553.1395710749,3,0,0,0,0,0,0
725,193.0397366737232,11.895248922705377,45.20866314919773,110.31237115605167,24.729534555364783,10117,0,0,0,0,0,781795.838935751,13,1,0,0,1,0,0
726,115.86276116019845,12.017973094846212,28.204772971364168,53.6100724714374,21.113907649331694,6244,0,0,0,0,0,356327.0164644652,3,0,0,0,0,0,0
727,31.102373999113276,14.304857836962059,0.0,11.367987791384481,5.429528370766732,1377,0,0,0,0,0,72361.71007011342,0,0,0,0,0,0,0
728,44.17778459990665,0.0,20.766215881031926,15.030619478280506,7.201512333597409,2781,0,0,0,0,0,146778.13244190748,0,0,0,0,0,0,0
729,35.0860311038602,13.854796930823191,0.0,14.253031574016756,6.960527762751819,1425,0,0,0,0,0,84485.28396452009,1,0,0,0,0,0,0
730,85.49066464866955,13.601161555151982,11.748723132339437,45.188891831970324,14.230808042892189,3766,0,0,0,0,0,230036.73431051796,3,0,0,0,1,0,0
731,93.227703024472,3.938174850773098,13.907442155435298,68.49668951882107,6.481749493076535,6575,0,0,0,0,0,611884.1989800094,15,1,2,0,1,0,0
732,188.33110396822062,7.435661717210385,47.20766300767106,105.44890117591696,26.35974844794663,10359,0,0,0,0,0,774217.0879750624,16,1,1,0,1,0,0
733,34.550218562577186,14.153808439568058,0.0,14.7903162978884,5.58841898885229,1448,0,0,0,0,0,83413.19709624449,0,0,0,0,0,0,0
734,96.48814720807087,0.0,21.132683250619884,36.32697201816395,38.866810430080015,2743,0,0,0,0,0,186415.53366034353,2,0,0,0,0,0,0
735,48.7733295222449,0.0,17.217367014041695,23.79379961200084,7.762162896202366,226,0,0,0,0,0,19919.240907753083,3,0,1,0,0,0,0
736,35.681364981372866,13.765209855276444,0.0,17.72348888149251,4.192666244603912,87,0,0,0,0,0,7007.4147597129395,2,0,0,0,0,2,0
737,64.0740886661247,6.46189185511991,10.012748053327623,44.001762601244955,2.8116764208590013,1468,0,0,0,0,0,237606.80184734275,92,7,5,13,0,2,0
738,77.18361533581559,0.0,11.884242110909193,43.710545019735115,21.58882820517128,478,0,0,0,0,0,24285.013708079157,0,0,0,0,0,0,0
739,65.18208638067327,0.0,28.660957090547686,25.433602361248766,11.087526928876827,1282,0,0,0,0,0,85657.88631624579,0,0,0,0,0,0,0
740,140.08361419827682,6.09584142881383,10.68029691181664,85.29609625261175,37.94070046852657,1457,0,0,0,0,0,161790.44661604462,5,0,0,0,0,0,0
741,52.46361236876648,0.0,15.167059562212497,23.33017669115287,13.966376115401113,580,0,0,0,0,0,30017.761696123533,2,0,0,0,0,0,0
742,45.77129762884477,7.270109111774076,6.135199230242173,16.08118893772146,16.28480034910707,185,0,0,0,0,0,15121.374975085851,0,0,0,0,0,0,0
743,63.32431216868213,5.934091506056648,10.999471121481948,42.0981190262985,3.596527337918687,1768,0,0,0,0,0,240757.3647918759,101,7,8,13,1,2,0
744,117.00130869590262,10.48073798453052,3.5298223269147546,48.569013260869426,52.724699197505636,1462,0,0,0,0,0,118846.33665457334,5,0,0,0,0,0,1
745,84.2428588779124,0.0,19.525185845598806,34.15293310420982,30.564739928103755,112,0,0,0,0,0,13874.54233099445,0,0,0,0,0,0,0
746,79.98835315873673,17.84608001996701,8.00392756251984,47.78154427382651,1.284614140926828,6601,0,0,0,0,0,773646.6373041434,91,13,6,1,3,1,1
747,205.62250815195355,25.179670157648104,31.7128821810663,112.15445717037781,34.828628512404116,11076,0,0,0,0,0,1118618.43654068,26,0,1,1,2,1,3
748,213.22936542215245,2.8573414579307026,33.17906747017513,30.590606424970577,137.80294613883405,4478,0,0,0,0,0,304582.2643523605,3,0,0,0,0,1,0
749,150.2271771667376,0.0,35.52967844930927,66.39563802986557,44.57711689589677,8051,0,0,0,0,0,652292.4116565908,12,2,1,1,0,1,1
750,133.97032679437072,0.0,29.897269542907495,61.42371515703847,42.574815797360316,3840,0,0,0,0,0,274731.26676740585,1,0,0,0,0,0,0
751,82.200169089737,5.352201306504959,23.175116479139355,19.776021477961944,33.77386234325147,4593,0,0,0,0,0,307808.2486046511,9,0,1,0,0,1,1
752,210.29553682243449,34.01391051454573,19.044930497267163,134.09741638422028,17.645073948187193,13950,0,0,0,0,0,1471647.0468296753,109,13,8,3,4,1,3
753,94.64829720467351,20.251664461415906,7.710439183750653,59.90953807184104,1.480303770857528,7744,0,0,0,0,0,903759.3234713866,99,13,6,1,3,1,3
754,121.7718527330852,0.0,17.83421499077397,46.69645267800496,56.83714748465522,4439,0,0,0,0,0,296442.9282941723,2,0,0,0,0,1,0
755,113.7851338972555,10.414203374408396,22.19902305373013,55.48647416874948,25.47109052436965,11853,0,0,0,0,0,872384.3050781537,12,2,0,0,0,0,0
756,84.86440144824019,0.0,14.948711472604716,17.894144152519367,51.404085979238054,4053,0,0,0,0,0,309844.6260142627,3,0,0,0,0,0,1
757,68.29787503718637,0.0,18.649781091130475,28.628328533736195,19.208472479836782,1788,0,0,0,0,0,102767.76540123073,5,0,1,0,0,0,0
758,100.97695900733885,5.166445667234313,11.257017937319656,74.16977154651792,2.067567881213125,6472,0,0,0,0,0,712094.0704614754,182,12,6,13,14,1,0
759,58.65270348777284,0.0,17.963685469665084,23.438635225072286,14.993239888278909,908,0,0,0,0,0,77971.44328597441,9,0,0,1,0,2,0
760,121.42220780653692,10.130094980986778,7.397253724027255,78.66260611639916,23.506862159571334,5167,0,0,0,0,0,454351.80480187736,67,2,6,8,6,1,1
761,359.85820283896606,17.58609161853597,52.667816763188874,263.70050147962337,18.885513276426018,14376,0,0,0,0,0,1697113.8239348978,55,0,0,0,4,4,0
762,60.84835503362276,0.0,18.359427764014566,32.472069849355144,9.495144014026032,1056,0,0,0,0,0,93030.43099261774,1,0,0,0,0,1,0
763,143.9929422356014,0.0,49.61703526350238,74.88087691241205,19.0285096771082,5791,0,0,0,0,0,519693.32338331384,4,0,0,0,0,0,0
764,149.9196361854421,6.784285356322436,19.948014475790103,114.6605119524609,2.427069499495562,9658,0,0,0,0,0,1266933.5763559714,346,22,15,25,19,16,0
765,76.7463249360985,0.0,6.944366128859855,63.13451848187974,3.8971046807630634,3609,0,0,0,0,0,523757.4530257484,38,0,2,2,0,14,0
766,76.54955415431984,0.9250100267801008,19.04147322923384,42.80013048705194,11.758390616956861,3702,0,0,0,0,0,346634.6288020399,40,2,2,7,3,1,1
767,50.465240431094756,3.1446165244083706,11.299542313882363,30.690386176341367,3.4873919671676634,2296,0,0,0,0,0,232895.87504569592,5,0,0,0,0,0,0
768,248.34679247054052,8.93359184751324,50.0597147992999,166.4305754616191,19.266673238444735,9351,0,0,0,0,0,1041233.2909504771,31,0,0,0,1,5,0
769,130.52249882249905,5.350995065019514,31.196491496711456,82.64878930571314,8.69677527052628,5437,0,0,0,0,0,544625.5818635938,46,0,0,1,4,0,0
770,42.705207180084244,0.0,12.239857203969194,21.55374241619754,6.0281839144343925,27,0,0,0,0,0,6359.439257476269,4,0,0,0,0,3,0
771,69.30590509004158,11.992741043864706,9.856470618196651,41.25995714588923,3.3268800774681866,354,0,0,0,0,0,83612.20725228757,40,1,0,1,3,1,0
772,59.15922020746436,8.752709166124518,8.37354679062394,39.603229233224,2.4297350174919012,90,0,0,0,0,0,14182.43467110803,4,0,0,0,0,0,0
773,145.17635570903278,11.025148146661305,26.40654199464399,86.1746253079737,20.277202304063653,5931,0,0,0,0,0,492655.9307115647,12,0,0,0,1,0,0
774,67.76762924170451,12.282694663794832,8.219954439128664,41.566781265068194,4.387207429928378,1653,0,0,0,0,0,148434.64411439176,27,1,1,1,2,0,0
775,79.4923109057109,0.0,39.31590531533232,33.3761646302953,6.800240960083249,145,0,0,0,0,0,15749.624233120472,1,0,0,0,0,1,0
776,67.11150139890898,10.956981337881441,16.87294334374911,37.03526507683462,1.484451574917475,150,0,0,0,0,0,35449.653631037436,11,0,0,0,1,1,0
777,102.15068705961457,10.527303746836338,20.7370079936754,62.74245747438944,7.1228762539083466,4942,0,0,0,0,0,353158.8570953979,69,4,4,4,3,6,0
778,35.830992819956094,0.0,8.749011845249218,14.698077538795129,12.383903435911744,129,0,0,0,0,0,13839.990920085946,1,0,0,0,0,1,0
779,174.50559632312053,10.151970545189739,39.9496562508478,101.64338583259531,20.97502029698062,5151,0,0,0,0,0,474392.6161036321,25,0,0,3,1,1,0
780,99.78748933659875,1.0814444514797366,21.221708623821538,51.392049112828495,24.77536958496449,2443,0,0,0,0,0,224455.76001144142,12,0,0,1,1,3,0
781,86.9249044208423,0.0,38.35684229586401,29.981215259686252,18.112753508610037,1394,0,0,0,0,0,122869.16398733103,9,0,0,0,1,4,0
782,239.32100654132674,4.281305787586984,27.188419006728623,201.13954276791827,5.790890853341099,3585,0,0,0,0,0,593560.1278752867,167,9,0,14,20,7,0
783,215.4136474339936,8.27486879902095,28.298815175419406,172.9273686770224,4.1019311343067555,1617,0,0,0,0,0,686846.7894913324,290,18,5,17,29,4,1
784,135.42128035875558,7.464265816882582,16.940342628065725,100.38413889907032,8.164979196648167,650,0,0,0,0,0,388954.4657430503,124,6,1,5,7,1,0
785,128.3863284938278,8.179881332187813,14.904618888137001,92.50751658145701,9.782017082547238,481,0,0,0,0,0,311149.83341584785,112,8,0,5,5,1,0
786,242.60690818468407,7.497674313729724,60.538764286972125,168.26113666993047,0.5492510862703474,1384,0,0,0,0,0,1280520.5913946012,551,49,17,67,49,7,0
787,135.317348103017,7.207250118871942,2.248215025184211,118.06836699293315,6.1876363786841395,181,0,0,0,0,0,113243.50358168603,31,0,0,1,3,2,0
788,105.74587309463831,6.146223418932742,9.678505767421338,86.073217342795,2.805942590510833,403,0,0,0,0,0,307539.9604154386,69,3,3,9,4,2,0
789,76.54755845417336,6.792586774622249,4.101780636493423,42.664260778800355,21.51878347358881,4048,0,0,0,0,0,267161.4905527714,2,0,0,0,0,0,0
790,393.81395510024834,22.686508095884935,57.95997616518835,250.0604346261557,57.81076233778935,14391,0,0,0,0,0,1946109.5021480485,608,23,21,29,8,0,1
791,40.781045905793206,0.0,14.219994973017444,21.170154784155468,5.093373031190697,1911,0,0,0,0,0,160193.64885238698,19,0,0,0,0,0,0
792,162.13017239921922,8.112829579116312,7.590853410775509,54.212949912983284,91.29290687692763,4182,0,0,0,0,0,413177.90976937016,4,0,0,0,0,1,0
793,21.58685202465818,4.499803501581261,4.261560854111192,10.758572907912646,2.066914761053081,443,0,0,0,0,0,47058.70514944938,28,0,0,0,12,1,0
794,151.76050214742187,11.335951808957805,15.594035371570289,66.50196623776212,58.32854872913166,3494,0,0,0,0,0,287023.6672187375,35,0,0,0,11,3,0
795,195.68707829382203,0.0,45.21695773412032,134.2354353754258,15.59531636457861,5472,0,0,0,0,0,491456.96689339995,151,0,0,0,13,0,0
796,69.054083167224,3.858600552101126,9.748633603383125,43.8511886797327,11.595660332007032,2254,0,0,0,0,0,303868.8386358988,1,0,0,0,0,0,0
797,190.5258885767666,7.642288247423382,19.487008106957767,73.08023408929333,40.48106208887348,4438,0,0,0,0,0,288368.29798453255,26,0,0,0,0,3,0
798,133.7917061819547,7.029840180298059,23.361565427091236,91.2999297110558,11.470622957413848,4848,0,0,0,0,0,637001.4264737649,185,2,4,2,0,0,1
799,175.89556258049356,16.281685604878696,38.5865557513472,99.3751297231054,20.33116956976425,6741,0,0,0,0,0,526845.2042372095,37,0,0,2,11,7,0
800,189.0684605495104,0.0,22.33294742765415,95.55774435184257,69.91829563388478,1899,0,0,0,0,0,180522.01731217466,1,0,0,0,0,0,0
801,151.26289028290245,0.0,31.091246840484953,94.44599717221624,25.725646270201235,1281,0,0,0,0,0,122970.289894626,14,0,0,0,0,0,0
802,178.90967124262698,9.809698090984824,40.626189472340705,86.36412991505131,39.228412727469895,2178,0,0,0,0,0,389517.57210138126,9,0,0,0,2,0,0
803,77.22789551768658,14.248944830590746,19.06410081434284,24.43202355380099,18.758640787207355,662,0,0,0,0,0,54867.23197936661,0,0,0,0,0,0,0
804,187.48607129559616,0.7408916930344097,50.82679193010882,81.90356036421085,52.529615861748006,1107,0,0,0,0,0,178900.65382149158,6,0,0,0,2,0,0
805,117.06284276000868,7.32043426005724,33.952401994302974,50.00658458968921,23.841836983609337,1077,0,0,0,0,0,151478.13996627892,19,0,0,0,1,0,0
806,134.77122437695698,9.2376364669612,37.24948780744821,71.48510542747714,16.67534134523679,207,0,0,0,0,0,45022.76185573831,7,0,1,0,2,0,0
807,145.18785038210007,7.754957139032227,42.524840637993435,66.2634978808878,28.5700442351983,211,0,0,0,0,0,37954.16374811741,14,0,1,1,0,0,0
808,173.2510222888703,14.527905304848085,31.893522364348726,83.36122754732574,40.513535725893185,780,0,0,0,0,0,162300.10566613372,64,3,1,2,1,0,0
809,104.34177044008769,12.786880316724124,36.94197283620838,44.36856816599935,10.244349121155834,206,0,0,0,0,0,43861.55554573683,7,0,1,0,0,0,0
810,61.56609837742849,9.361377627810143,21.90925042022099,27.463820788541216,2.177454877629809,176,0,0,0,0,0,26961.605992719116,8,0,1,0,0,0,0
811,200.31370263462688,18.14315950164672,48.716879406277414,95.96437164304838,32.49432521296644,1625,0,0,0,0,0,222548.17874668923,25,1,0,0,1,0,0
812,119.39861508100459,8.543061935405966,17.299073588548655,75.2867826703311,16.865114750077346,513,0,0,0,0,0,121546.72104734599,51,3,1,1,1,0,0
813,101.9805332959267,12.78185318482943,30.711896217668325,48.12794466339967,10.241924755167735,664,0,0,0,0,0,58244.308138593246,4,0,0,1,0,0,0
814,169.50898641231026,12.995105911761271,13.999214138187597,91.17806154660208,51.25332222433608,4600,0,0,0,0,0,467778.8909222102,100,1,1,3,72,2,0
815,218.2930987818029,0.0,11.233232022340697,109.49568052954093,91.61789652495531,8970,0,0,0,0,0,458715.8382511908,64,2,1,2,25,1,1
816,155.8641487570883,9.884702291286093,31.51758060215928,103.2419779050226,9.249684886363246,2026,0,0,0,0,0,304941.7050963156,132,1,0,0,106,2,0
817,57.74052611347904,2.1557434600091945,12.889902421742478,39.6578781507324,2.9211984407224407,578,0,0,0,0,0,80924.53502104487,47,0,1,0,26,2,0
818,46.537209328528824,17.758192672658165,15.695454912464013,11.561419022213617,1.356118538916449,110,0,0,0,0,0,12109.883757674515,20,0,1,0,0,1,0
819,217.77612635511008,16.056080542833755,28.10598199561774,140.54157839464682,32.97800062968998,1659,0,0,0,0,0,295241.64949759346,115,1,1,2,94,1,0
820,228.73716590195556,10.466228115430855,35.908551195426426,167.1922627400335,14.245236095898177,2420,0,0,0,0,0,310741.9329387738,166,0,1,4,89,2,0
821,11.175433276838245,0.0,3.099953899560916,1.5807481681517614,6.494731209125568,869,0,0,0,0,0,63699.93047134555,12,0,0,0,0,2,0
822,207.27511529784232,10.275999371964176,36.951319954145134,135.6805019318716,19.00635973146246,4672,0,0,0,0,0,486897.1723670491,126,2,0,4,58,2,1
823,154.13611388869913,8.382711161070729,29.806237812296494,106.30300704913189,5.341546855260185,1353,0,0,0,0,0,302048.211238977,166,1,0,9,70,4,0
824,243.96963156311466,0.0,45.0442440206661,188.61499491618352,7.517586133954617,2410,0,0,0,0,0,419236.78152734437,184,0,0,2,108,1,1
825,210.8989473354849,4.651702116407135,23.830849567029695,172.04514639773473,6.849792730845901,2987,0,0,0,0,0,392708.13898276864,82,0,0,0,58,5,0
826,245.51504278142613,12.230077486093764,20.838632830991568,186.6915491787637,2.170075800475822,3076,0,0,0,0,0,812581.1826549832,433,5,1,32,53,3,0
827,733.6387193088452,53.74827257600747,87.82340795801463,480.2741819899892,14.64977221449441,24179,0,0,0,0,0,4930425.2207397185,1890,100,32,174,220,17,0
828,106.41627953799181,10.63854984388969,6.535683007367826,83.07663055563351,2.2233105393265338,1336,0,0,0,0,0,224313.90575627203,68,0,1,2,24,1,0
829,889.3326100379661,67.9580601903718,104.06583642750486,586.8682381007998,12.241330668906087,26406,0,0,0,0,0,5131580.43417268,2229,97,34,194,337,18,0
830,101.33589958108982,9.05579960575851,9.705319951074477,70.90990723080337,0.9772430917185633,8742,0,0,0,0,0,1154822.2032850215,219,2,6,18,62,2,0
831,233.31214553478023,14.050567309896916,37.426832584132335,136.0223084149059,7.307026746974416,11917,0,0,0,0,0,2567318.367901713,892,72,19,93,131,10,0
832,800.8749981990222,61.72626912146924,96.64839407534932,518.4329121596865,11.305887469755984,25703,0,0,0,0,0,5013481.279793882,2172,96,34,189,316,17,0
833,109.99081726930183,10.29883568633487,10.529244575652859,73.58257533801728,0.4942496851510015,10655,0,0,0,0,0,1399155.5431778894,269,6,5,17,63,2,0
834,79.86347327733189,3.8175226629292576,5.6451905504352675,60.92371641140286,8.787119495600773,476,0,0,0,0,0,174077.5358627631,4,0,0,0,1,0,0
835,28.324754168786203,0.0,2.0164628164326523,13.438645889178643,12.869645463174907,386,0,0,0,0,0,64723.033944031595,2,0,0,0,0,0,0
836,257.87471438511415,9.196834232825019,41.82859886989762,32.38036724551151,166.78966751501616,3129,0,0,0,0,0,144014.1253583021,3,0,0,0,0,1,0
837,128.41555615809781,12.559274995911833,9.344758875274866,91.52758320298788,11.567932406719715,1579,0,0,0,0,0,117093.74079888257,6,0,0,0,1,0,0
838,168.12997766756382,12.04511781483146,16.15966546855254,127.75550953219116,10.47640458538162,297,0,0,0,0,0,176172.75438109296,20,3,0,0,2,2,0
839,48.518504065404045,10.29506333071767,0.0,21.113449522502098,17.109991212184273,40,0,0,0,0,0,6393.120067495818,0,0,0,0,0,0,0
840,272.01912845853604,20.186152262968033,17.519998983585282,200.4067543935698,32.45918822794551,799,0,0,0,0,0,263134.06588919205,41,3,2,3,1,1,0
841,172.35093549505953,6.947132153934974,12.172389967096686,102.77270994392411,50.45870343010373,1531,0,0,0,0,0,192417.16964379328,8,0,0,0,0,0,0
842,57.26664254512473,3.125823415400928,0.0,19.327289619982103,33.60069514400122,355,0,0,0,0,0,37829.781406551934,1,0,0,0,0,0,0
843,91.72806332412075,4.685602165278929,10.996033095882169,70.06396304718626,4.073015990578371,222,0,0,0,0,0,89960.8193500413,16,1,0,1,1,0,0
